DATE,A261RX1Q020SBEA,AMDMTI,AMDMVS,AMTMUO,BOPTEXP,BOPTIMP,BUSINV,CPIAUCSL,CPILFESL,DGORDER,DSPIC96,GACDFSA066MSFRBPHI,GACDISA066MSFRBNY,GDPC1,HOUST,HSN1F,I42IMSM144SCEN,INDPRO,IQ,IR,JTSJOL,NPPTTL,PAYEMS,PCEC96,PCEPI,PCEPILFE,PERMIT,PPIFIS,RSAFS,TCU,TTLCONS,ULCNFB,UMCSENT,UNRATE
1973-10-01,4.27411,,,,,,,0.88496,0.65217,,0.87857,9.8,,3.85133,-10.51227,0.71301,,0.79971,,,,,331.0,,0.56596,0.38685,-293.0,,,0.4123,,11.0541,,-0.2
1973-11-01,,,,,,,,0.65789,0.43197,,0.15835,15.4,,,2.80262,-3.18584,,0.45111,,,,,313.0,,0.82017,0.48384,-9.0,,,0.1131,,,76.5,0.2
1973-12-01,,,,,,,,0.87146,0.43011,,-0.37109,8.0,,,-11.48492,-5.11883,,-0.27959,,,,,111.0,,0.82215,0.55395,-114.0,,,-0.5234,,,,0.1
1974-01-01,-3.1343,,,,,,,1.07991,0.42827,,-0.72952,-12.9,,-3.39473,-4.91481,0.77071,,-0.6598,,,,,69.0,,0.95708,0.49157,43.0,,,-0.8489,,10.45464,,0.2
1974-02-01,,,,,,,,1.06838,0.63966,,-0.75265,-13.2,,,20.74431,3.05927,,-0.28882,,,,,154.0,,1.16482,0.63675,29.0,,,-0.5071,,,61.8,0.1
1974-03-01,,,,,,,,1.05708,0.84746,,-0.71585,-12.5,,,-11.24429,6.12245,,-0.01652,,,,,42.0,,1.15981,0.77938,80.0,,,-0.2586,,,,-0.1
1974-04-01,-1.56274,,,,,,,0.62762,0.63025,,-0.06985,-11.9,,0.95418,3.34405,-4.8951,,-0.30337,,,,,86.0,,0.70619,0.74841,-186.0,,,-0.4926,,12.14863,,0.0
1974-05-01,,,,,,,,1.0395,1.25261,,-0.10146,-9.2,,,-11.26322,8.45588,,0.80768,,,,,167.0,,0.98585,0.96158,-116.0,,,0.4744,,,72.1,0.0
1974-06-01,,,,,,,,0.82305,1.03093,,-0.20088,-8.7,,,6.10098,-9.49153,,-0.18216,,,,,55.0,,0.8496,1.026,-52.0,,,-0.3677,,,,0.3
1974-07-01,-2.15032,,,,,,,0.61224,1.02041,,0.38447,-8.4,,-3.72783,-13.02049,0.0,,0.18491,,,,,32.0,,0.73714,0.8861,-84.0,,,-0.0385,,17.09809,,0.1
1974-08-01,,,,,,,,1.21704,1.41414,,-0.13743,-16.9,,,-13.22188,-7.86517,,-1.04889,,,,,-17.0,,1.04535,0.96254,-85.0,,,-1.0889,,,64.4,0.0
1974-09-01,,,,,,,,1.40281,0.99602,,-0.10378,-7.4,,,0.70053,3.86179,,0.01418,,,,,-9.0,,1.03852,0.89775,-77.0,,,-0.1642,,,,0.4
1974-10-01,-4.68072,,,,,,,0.79051,0.98619,,0.32972,-26.1,,-1.54459,-6.95652,-12.32877,,-0.31275,,,,,20.0,,0.71673,0.78346,-16.0,,,-0.4334,,7.51553,,0.1
1974-11-01,,,,,,,,0.98039,0.78125,,-0.53122,-31.8,,,-4.11215,0.44643,,-3.29754,,,,,-365.0,,0.75073,0.7305,-41.0,,,-2.9365,,,59.5,0.6
1974-12-01,,,,,,,,0.7767,0.77519,,0.01584,-57.9,,,-4.97076,-7.33333,,-3.59587,,,,,-613.0,,0.79171,0.70581,86.0,,,-3.0706,,,,0.6
1975-01-01,-4.47186,,,,,,,0.77071,0.57692,,-0.05204,-44.7,,-4.7823,5.84615,-0.23981,,-1.38379,,,,,-359.0,,0.61992,0.58148,-143.0,,,-1.216,,9.19073,,0.9
1975-02-01,,,,,,,,0.57361,0.95602,,0.06112,-25.5,,,-12.4031,1.44231,,-2.28366,,,,,-375.0,,0.5434,0.7083,3.0,,,-1.8883,,,57.6,0.0
1975-03-01,,,,,,,,0.38023,0.37879,,0.0905,-28.4,,,9.84513,13.03318,,-1.08776,,,,,-270.0,,0.33874,0.52083,-20.0,,,-0.9388,,,,0.5
1975-04-01,3.3559,,,,,,,0.37879,0.56604,,1.83088,-28.1,,2.8896,1.20846,13.83648,,0.18529,,,,,-188.0,,0.33759,0.48788,157.0,,,0.0226,,2.10882,,0.2
1975-05-01,,,,,,,,0.18868,0.37523,,5.77124,-18.3,,,11.54229,6.62983,,-0.28428,,,,,164.0,,0.40073,0.42529,48.0,,,-0.3264,,,72.8,0.2
1975-06-01,,,,,,,,0.7533,0.56075,,-3.36194,-6.4,,,-3.03301,-3.79965,,0.63276,,,,,-103.0,,0.62505,0.4872,32.0,,,0.3526,,,,-0.2
1975-07-01,8.387,,,,,,,0.93458,0.37175,,-1.54184,13.7,,7.02606,12.78749,2.1544,,1.02923,,,,,249.0,,0.85691,0.61537,74.0,,,0.6477,,2.18046,,-0.2
1975-08-01,,,,,,,,0.37037,0.37037,,0.66609,28.0,,,2.77325,-0.52724,,0.98895,,,,,383.0,,0.43409,0.34473,-26.0,,,0.6193,,,75.7,-0.2
1975-09-01,,,,,,,,0.73801,0.55351,,0.2432,32.6,,,0.31746,-1.76678,,1.2974,,,,,75.0,,0.49501,0.54302,70.0,,,0.853,,,,0.0
1975-10-01,4.09728,,,,,,,0.54945,0.55046,,0.41747,35.3,,5.49823,6.32911,9.53237,,0.42765,,,,,312.0,,0.5808,0.49967,32.0,,,0.1926,,6.26007,,0.0
1975-11-01,,,,,,,,0.7286,0.72993,,-0.074,44.2,,,1.19048,11.65846,,0.13875,,,,,145.0,,0.64323,0.66169,14.0,,,-0.0336,,,75.6,-0.1
1975-12-01,,,,,,,,0.5425,0.54348,,0.09584,33.1,,,-2.86765,-1.61765,,1.35086,,,,,332.0,,0.55196,0.6065,-19.0,,,0.8902,,,,-0.1
1976-01-01,8.56781,,,,,,,0.35971,0.72072,,0.64849,10.8,,9.30606,3.48221,-9.86547,,1.33451,,,,,486.0,,0.3792,0.5126,104.0,,,0.8837,,1.76586,,-0.3
1976-02-01,,,,,,,,0.17921,0.53667,,0.61837,20.7,,,12.50914,6.79934,,0.99958,,,,,313.0,,0.12952,0.39865,-5.0,,,0.6231,,,84.6,-0.2
1976-03-01,,,,,,,,0.17889,0.53381,,0.29869,36.2,,,-7.60728,-8.22981,,0.21386,,,,,232.0,,0.15091,0.3291,-26.0,,,0.0026,,,,-0.1
1976-04-01,2.53525,,,,,,,0.17857,0.35398,,0.13069,43.2,,2.96592,-1.8297,3.38409,,0.49862,,,,,244.0,,0.22603,0.3922,-32.0,,,0.2238,,3.85396,,0.1
1976-05-01,,,,,,,,0.53476,0.5291,,0.00214,37.7,,,4.58781,-6.71031,,0.4256,,,,,20.0,,0.47609,0.47235,62.0,,,0.1625,,,83.3,-0.3
1976-06-01,,,,,,,,0.53191,0.35088,,0.09628,32.7,,,2.46744,3.68421,,0.10766,,,,,64.0,,0.43821,0.4065,-6.0,,,-0.0935,,,,0.2
1976-07-01,3.07716,,,,,,,0.5291,0.6993,,0.57286,28.0,,2.20768,-6.28763,12.35195,,0.55503,,,,,171.0,,0.50724,0.5492,57.0,,,0.2592,,7.6476,,0.2
1976-08-01,,,,,,,,0.52632,0.52083,,0.20191,19.6,,,10.63526,-2.40964,,0.68996,,,,,157.0,,0.55056,0.57771,64.0,,,0.3659,,,89.7,0.0
1976-09-01,,,,,,,,0.52356,0.51813,,0.02121,22.1,,,10.96774,7.40741,,0.33193,,,,,188.0,,0.56158,0.58484,172.0,,,0.0798,,,,-0.2
1976-10-01,1.25008,,,,,,,0.52083,0.51546,,-0.17389,22.2,,2.92189,-5.2907,1.72414,,-0.03163,,,,,19.0,,0.52354,0.49145,-56.0,,,-0.2129,,7.53913,,0.1
1976-11-01,,,,,,,,0.34542,0.34188,,0.90071,13.8,,,0.73665,3.81356,,1.53374,,,,,329.0,,0.45485,0.45461,106.0,,,1.0334,,,87.0,0.1
1976-12-01,,,,,,,,0.51635,0.34072,,0.38107,13.6,,,9.93297,4.35374,,1.07813,,,,,208.0,,0.55993,0.54169,-20.0,,,0.6768,,,,0.0
1977-01-01,4.53376,,,,,,,0.5137,0.67912,,-0.20135,31.5,,4.83003,-15.35477,7.56193,,-0.68405,,,,,242.0,,0.58088,0.61038,-45.0,,,-0.7521,,5.06503,,-0.3
1977-02-01,,,,,,,,1.02215,0.67454,,-0.88477,34.9,,,27.24296,1.69697,,1.5774,,,,,298.0,,0.78256,0.61346,94.0,,,1.0709,,,87.1,0.1
1977-03-01,,,,,,,,0.5059,0.50251,,1.40367,33.2,,,6.17602,3.93325,,1.2688,,,,,403.0,,0.50183,0.42444,100.0,,,0.8295,,,,-0.2
1977-04-01,9.70732,,,,,,,0.67114,0.5,,0.15264,44.4,,7.9969,-8.2889,-8.37156,,0.97707,,,,,337.0,,0.5803,0.49309,0.0,,,0.5953,,6.6762,,-0.2
1977-05-01,,,,,,,,0.33333,0.49751,,0.01879,30.3,,,4.17548,1.00125,,0.77138,,,,,360.0,,0.50651,0.5107,8.0,,,0.4241,,,90.2,-0.2
1977-06-01,,,,,,,,0.49834,0.66007,,0.4154,27.6,,,-3.95738,-0.24783,,0.76443,,,,,400.0,,0.56069,0.59777,84.0,,,0.4154,,,,0.2
1977-07-01,7.55889,,,,,,,0.49587,0.32787,,0.6465,21.5,,7.4101,8.71632,-6.21118,,0.12898,,,,,346.0,,0.51774,0.61732,-65.0,,,-0.119,,3.57341,,-0.3
1977-08-01,,,,,,,,0.49342,0.4902,,0.40482,20.1,,,-1.84645,7.01987,,0.10276,,,,,241.0,,0.46555,0.49214,93.0,,,-0.1435,,,89.0,0.1
1977-09-01,,,,,,,,0.32733,0.4878,,0.54719,11.2,,,-3.51485,4.20792,,0.39832,,,,,457.0,,0.37794,0.42117,-106.0,,,0.1013,,,,-0.2
1977-10-01,2.32639,,,,,,,0.4894,0.32362,,0.72834,15.9,,0.00797,4.77168,-2.73159,,0.1599,,,,,268.0,,0.46492,0.48443,84.0,,,-0.1011,,12.73355,,0.0
1977-11-01,,,,,,,,0.64935,0.48387,,0.79823,18.2,,,0.0,1.221,,0.18076,,,,,373.0,,0.57357,0.51768,13.0,,,-0.0856,,,84.4,0.0
1977-12-01,,,,,,,,0.48387,0.64205,,0.41913,30.6,,,4.89716,0.72376,,0.17692,,,,,237.0,,0.48605,0.51502,-17.0,,,-0.0888,,,,-0.4
1978-01-01,2.41713,,,,,,,0.64205,0.63796,,-0.43142,20.6,,1.28552,-19.79458,-4.79042,,-1.45973,,,,,184.0,,0.59011,0.59884,-14.0,,,-1.455,,10.78015,83.7,0.0
1978-02-01,,,,,,,,0.47847,0.47544,,0.59452,11.3,,,1.16414,-0.50314,,0.55841,,,,,354.0,,0.46483,0.38518,-4.0,,,0.2264,,,84.3,-0.1
1978-03-01,,,,,,,,0.63492,0.63091,,0.83141,8.9,,,16.916,2.90771,,1.91309,,,,,512.0,,0.64776,0.54225,63.0,,,1.3431,,,78.8,0.0
1978-04-01,12.60823,,,,,,,0.78864,0.7837,,0.34771,18.4,,16.37859,8.12008,6.14251,,1.98975,,,,,702.0,,0.75772,0.64657,149.0,,,1.4314,,-1.08139,81.6,-0.2
1978-05-01,,,,,,,,0.93897,0.62208,,-0.06534,27.6,,,-5.55303,-0.81019,,0.48157,,,,,347.0,,0.71426,0.58914,-182.0,,,0.1726,,,82.9,-0.1
1978-06-01,,,,,,,,0.77519,0.7728,,0.00594,23.2,,,-0.24096,-2.68378,,0.64274,,,,,441.0,,0.65296,0.55765,217.0,,,0.31,,,80.0,-0.1
1978-07-01,2.93951,,,,,,,0.76923,0.6135,,0.50124,17.9,,4.08409,1.0628,-5.39568,,-0.07171,,,,,254.0,,0.5463,0.58864,-197.0,,,-0.2985,,7.58028,82.4,0.3
1978-08-01,,,,,,,,0.61069,0.7622,,0.42186,27.7,,,-4.58891,-4.18251,,0.40974,,,,,279.0,,0.50628,0.53591,-95.0,,,0.1142,,,78.4,-0.3
1978-09-01,,,,,,,,0.91047,0.90772,,0.03141,17.9,,,-1.30261,7.40741,,0.23552,,,,,138.0,,0.56823,0.57595,60.0,,,-0.034,,,80.4,0.1
1978-10-01,3.93027,,,,,,,0.90226,0.74963,,0.26885,21.0,,5.48588,0.55838,7.38916,,0.77306,,,,,335.0,,0.79714,0.73408,30.0,,,0.4246,,7.48039,79.3,-0.2
1978-11-01,,,,,,,,0.59613,0.59524,,0.09003,14.4,,,5.70419,-8.48624,,0.76869,,,,,435.0,,0.56662,0.53824,14.0,,,0.4243,,,75.0,0.1
1978-12-01,,,,,,,,0.59259,0.59172,,0.49862,8.5,,,-2.38777,0.87719,,0.49866,,,,,280.0,,0.46701,0.38798,23.0,,,0.1948,,,66.1,0.1
1979-01-01,3.218,,,,,,,0.88365,0.73529,,0.47475,4.1,,0.72031,-20.2544,-6.3354,,-0.53922,,,,,137.0,,0.75574,0.51231,-357.0,,,-0.6996,,14.78675,72.1,-0.1
1979-02-01,,,,,,,,1.0219,1.0219,,0.40085,-1.5,,,-6.74847,-4.11141,,0.51129,,,,,247.0,,0.53279,0.32788,31.0,,,0.2085,,,73.9,0.0
1979-03-01,,,,,,,,1.01156,0.86705,,0.26617,5.8,,,21.51316,9.68188,,0.29923,,,,,424.0,,0.78162,0.5734,228.0,,,0.0284,,,68.4,-0.1
1979-04-01,-1.99364,,,,,,,1.00143,0.71633,,-0.81562,-3.4,,0.42767,-5.36004,-5.67465,,-1.19412,,,,,-62.0,,1.04289,0.92461,-123.0,,,-1.2514,,10.30757,66.0,0.0
1979-05-01,,,,,,,,1.13314,0.71124,,-0.46353,-1.6,,,7.32265,-2.80749,,0.89259,,,,,372.0,,1.03503,0.86931,87.0,,,0.538,,,68.1,-0.2
1979-06-01,,,,,,,,1.12045,0.70621,,-0.25915,-4.2,,,1.97228,-3.71389,,0.00753,,,,,319.0,,0.82588,0.56004,-44.0,,,-0.2095,,,65.8,0.1
1979-07-01,0.48497,,,,,,,1.10803,0.84151,,0.72867,-13.2,,3.00449,-7.99791,2.14286,,-0.1616,,,,,109.0,,0.76203,0.50209,-106.0,,,-0.3458,,9.71082,60.4,0.0
1979-08-01,,,,,,,,0.9589,1.11266,,0.14546,-17.8,,,1.02273,1.95804,,-0.64936,,,,,83.0,,0.76476,0.66324,57.0,,,-0.7495,,,64.5,0.3
1979-09-01,,,,,,,,0.9498,0.82531,,-0.08521,-24.4,,,3.03712,-0.27435,,-0.00487,,,,,27.0,,0.88264,0.68169,47.0,,,-0.1947,,,66.7,-0.1
1979-10-01,1.5973,,,,,,,1.07527,0.95498,,-0.05233,-28.6,,1.00394,-8.24236,-7.84044,,0.68653,,,,,154.0,,0.81641,0.7309,-157.0,,,0.3922,,10.98469,62.1,0.1
1979-11-01,,,,,,,,1.06383,1.08108,,0.28313,-20.1,,,-9.33968,-10.89552,,-0.16355,,,,,92.0,,0.69372,0.63841,-205.0,,,-0.3149,,,63.3,-0.1
1979-12-01,,,,,,,,1.18421,1.20321,,0.21272,-15.6,,,-1.70604,-6.36516,,0.06603,,,,,99.0,,0.8399,0.7182,-22.0,,,-0.1143,,,61.0,0.1
1980-01-01,-0.30976,,,,,,,1.43043,1.321,,0.70626,-18.4,,1.26423,-10.48064,5.9034,,0.53835,,,,,128.0,,1.04793,0.76025,26.0,,,0.2875,,9.59539,67.0,0.3
1980-02-01,,,,,,,,1.28205,1.04302,,-0.52694,-20.9,,,0.67114,-8.61486,,0.04504,,,,,83.0,,1.08286,0.99683,-81.0,,,-0.1228,,,66.9,0.0
1980-03-01,,,,,,,,1.39241,1.41935,,-0.62219,-19.5,,,-22.44444,-12.38447,,-0.42595,,,,,111.0,,1.22848,0.92701,-211.0,,,-0.5148,,,56.5,0.0
1980-04-01,-6.31954,,,,,,,0.99875,1.14504,,-0.10855,-37.1,,-7.9905,0.38204,-21.94093,,-1.96999,,,,,-145.0,,0.52123,0.51328,-180.0,,,-1.7977,,15.98932,52.7,0.6
1980-05-01,,,,,,,,0.98888,0.75472,,-0.37063,-53.4,,,-11.79829,26.75676,,-2.45758,,,,,-429.0,,0.77779,0.8063,53.0,,,-2.1578,,,51.7,0.6
1980-06-01,,,,,,,,0.97919,1.1236,,0.21035,-54.3,,,29.01834,17.69723,,-1.29218,,,,,-319.0,,0.63146,0.66388,257.0,,,-1.1772,,,58.7,0.1
1980-07-01,2.99834,,,,,,,0.12121,-0.24691,,0.86879,-57.1,,-0.47457,6.10368,15.21739,,-0.71811,,,,,-261.0,,0.77728,0.70188,141.0,,,-0.7126,,8.7949,62.3,0.2
1980-08-01,,,,,,,,0.72639,0.61881,,0.09634,-39.4,,,13.15997,3.61635,,0.32103,,,,,259.0,,0.83278,0.72328,108.0,,,0.0965,,,67.3,-0.1
1980-09-01,,,,,,,,0.84135,0.98401,,0.41965,-10.3,,,2.43733,-9.55994,,1.6695,,,,,114.0,,0.92501,0.94266,117.0,,,1.1387,,,73.7,-0.2
1980-10-01,9.6277,,,,,,,0.95352,1.09622,,0.77637,24.7,,7.67098,3.53501,-5.87248,,1.26749,,,,,277.0,,0.80071,0.82262,-118.0,,,0.8325,,6.67757,75.0,0.0
1980-11-01,,,,,,,,1.06257,1.08434,,0.14076,9.0,,,-0.85358,0.17825,,1.66964,,,,,257.0,,0.81433,0.78768,17.0,,,1.1545,,,76.7,0.0
1980-12-01,,,,,,,,0.93458,1.1919,,0.45398,7.4,,,-1.8543,-5.33808,,0.65441,,,,,196.0,,0.64917,0.60078,-134.0,,,0.3459,,,64.5,-0.3
1981-01-01,2.94753,,,,,,,0.92593,0.58893,,-0.40277,2.1,,8.07107,4.38596,-3.94737,,-0.62246,,,,,90.0,,0.96009,0.86796,-28.0,,,-0.6934,,3.87115,71.4,0.3
1981-02-01,,,,,,,,0.91743,0.58548,,-0.32086,5.2,,,-19.45701,-0.19569,,-0.41633,,,,,72.0,,1.01192,0.73004,-22.0,,,-0.5285,,,66.9,-0.1
1981-03-01,,,,,,,,0.68182,0.58207,,0.27047,8.0,,,4.81541,0.78431,,0.51051,,,,,105.0,,0.69763,0.55539,-16.0,,,0.2113,,,66.5,0.0
1981-04-01,0.18626,,,,,,,0.56433,0.69444,,-0.29253,-1.2,,-2.93151,4.13476,-8.56031,,-0.42006,,,,,73.0,,0.43629,0.63901,7.0,,,-0.5353,,12.83145,72.4,-0.2
1981-05-01,,,,,,,,0.6734,0.91954,,0.1867,9.1,,,-16.17647,-0.6383,,0.56855,,,,,13.0,,0.44872,0.6891,-17.0,,,0.2522,,,76.3,0.3
1981-06-01,,,,,,,,0.89186,0.91116,,0.54005,-2.1,,,-8.33333,-11.1349,,0.52637,,,,,194.0,,0.39919,0.49862,-197.0,,,0.2173,,,73.1,0.0
1981-07-01,5.88926,,,,,,,1.10497,1.3544,,1.5755,5.5,,4.87674,-0.38278,3.85542,,0.64108,,,,,111.0,,0.60351,0.60316,-41.0,,,0.3107,,5.20041,74.1,-0.3
1981-08-01,,,,,,,,0.76503,1.00223,,0.29048,16.8,,,-9.70221,-12.29698,,-0.11555,,,,,-36.0,,0.62576,0.66965,-46.0,,,-0.2935,,,77.2,0.2
1981-09-01,,,,,,,,0.97614,1.21279,,-0.18195,7.5,,,-3.08511,-10.58201,,-0.48871,,,,,-88.0,,0.60551,0.65559,-42.0,,,-0.5884,,,73.1,0.2
1981-10-01,-4.09875,,,,,,,0.32223,0.3268,,0.1116,-13.2,,-4.28767,-4.17124,5.32544,,-0.76841,,,,,-97.0,,0.45314,0.59645,-116.0,,,-0.8027,,11.37932,70.3,0.3
1981-11-01,,,,,,,,0.42827,0.43431,,0.05016,-25.7,,,-4.12371,7.30337,,-1.16704,,,,,-209.0,,0.53669,0.58342,17.0,,,-1.1033,,,62.5,0.4
1981-12-01,,,,,,,,0.31983,0.54054,,-0.13742,-34.5,,,8.72162,19.63351,,-1.08273,,,,,-276.0,,0.30833,0.37019,48.0,,,-1.0161,,,64.3,0.2
1982-01-01,-3.13225,,,,,,,0.31881,0.32258,,0.13203,-19.9,,-6.07124,-7.36264,-19.47484,,-2.04785,,,,,-330.0,,0.59412,0.61314,-2.0,,,-1.7344,,13.16125,71.0,0.1
1982-02-01,,,,,,,,0.3178,0.53591,,0.27485,-15.4,,,2.72835,-0.81522,,2.04169,,,,,-2.0,,0.30101,0.38525,14.0,,,1.3711,,,66.5,0.3
1982-03-01,,,,,,,,0.0,0.10661,,-0.01111,-15.7,,,7.50577,2.46575,,-0.67317,,,,,-129.0,,0.25691,0.43727,83.0,,,-0.6647,,,62.0,0.1
1982-04-01,1.46683,,,,,,,0.31679,0.85197,,0.9965,-3.2,,1.83723,-1.50376,-9.35829,,-0.91348,,,,,-284.0,,0.04989,0.396,-3.0,,,-0.8298,,3.01287,65.5,0.3
1982-05-01,,,,,,,,0.94737,0.73918,,-0.41081,-4.6,,,11.77754,13.27434,,-0.67092,,,,,-43.0,,0.59383,0.54437,65.0,,,-0.6301,,,67.5,0.1
1982-06-01,,,,,,,,1.14703,0.73375,,-0.54141,2.2,,,-12.0,-3.64583,,-0.25781,,,,,-242.0,,0.72552,0.50242,-40.0,,,-0.3086,,,65.7,0.2
1982-07-01,-1.54264,,,,,,,0.51546,0.62435,,0.91651,2.8,,-1.52032,29.26829,1.35135,,-0.34395,,,,,-344.0,,0.59279,0.64828,131.0,,,-0.3593,,5.5427,65.4,0.2
1982-08-01,,,,,,,,0.20513,0.41365,,0.16329,-3.2,,,-10.2916,8.53333,,-0.90192,,,,,-158.0,,0.3091,0.4604,-118.0,,,-0.7555,,,65.4,0.0
1982-09-01,,,,,,,,0.0,0.10299,,-0.02931,-13.6,,,9.36902,18.18182,,-0.25798,,,,,-180.0,,0.27711,0.37024,116.0,,,-0.2671,,,69.3,0.3
1982-10-01,-1.73019,,,,,,,0.40942,0.30864,,-0.10078,10.9,,0.16013,2.53497,-0.2079,,-0.96224,,0.0,,,-276.0,,0.56154,0.63429,107.0,,,-0.7655,,2.35195,73.4,0.3
1982-11-01,,,,,,,,-0.10194,-0.20513,,0.40534,2.3,,,16.96505,15.41667,,-0.31837,,0.0,,,-121.0,,0.30118,0.36879,80.0,,,-0.2843,,,72.1,0.4
1982-12-01,,,,,,,,-0.30612,-0.10277,,0.48591,14.7,,,-5.02915,-5.95668,,-0.70974,,0.0,,,-15.0,,0.15124,0.31844,122.0,,,-0.5527,,,71.9,0.0
1983-01-01,4.34869,,,,,,,0.20471,0.41152,,0.34722,12.5,,5.37627,21.71911,11.70825,,1.85453,,0.0,,,219.0,,0.46615,0.6837,75.0,,,1.2791,,-1.34196,70.4,-0.4
1983-02-01,,,,,,,,0.10215,0.40984,,0.0471,20.2,,,7.12484,-3.43643,,-0.61635,,0.0,,,-73.0,,0.16991,0.37039,45.0,,,-0.4748,,,74.6,0.0
1983-03-01,,,,,,,,0.10204,0.20408,,0.48166,32.6,,,-5.47381,6.04982,,0.83616,,0.0,,,173.0,,0.12831,0.1274,4.0,,,0.5763,,,80.8,-0.1
1983-04-01,6.88659,,,,,,,0.71356,0.40733,,0.21805,37.2,,9.4175,-8.34371,7.04698,,1.25283,,0.0,,,274.0,,0.4561,0.30274,91.0,,,0.8865,,-4.70238,89.1,-0.1
1983-05-01,,,,,,,,0.40486,0.30426,,0.20139,37.6,,,20.65217,4.07524,,0.62558,,0.0,,,280.0,,0.28322,0.14435,103.0,,,0.4395,,,93.3,-0.1
1983-06-01,,,,,,,,0.20161,0.30334,,0.07716,42.3,,,-2.42117,-1.95783,,0.6059,,0.0,,,377.0,,0.37297,0.46738,100.0,,,0.4268,,,92.2,0.0
1983-07-01,5.66896,,,,,,,0.40241,0.60484,,1.25879,49.5,,8.23878,3.00058,-6.91244,,1.4836,,0.0,,,416.0,,0.5649,0.6739,26.0,,,1.076,,1.21693,92.8,-0.7
1983-08-01,,,,,,,,0.3006,0.3006,,-0.19656,41.5,,,7.0028,-5.61056,,1.19613,,0.0,,,-308.0,,0.42717,0.51608,-82.0,,,0.8689,,,90.9,0.1
1983-09-01,,,,,,,,0.2997,0.3996,,0.71506,40.7,,,-10.4712,6.29371,,1.43987,,0.0,,,1118.0,,0.35091,0.40387,-128.0,,,1.0553,,,89.9,-0.3
1983-10-01,9.63424,,,,,,,0.39841,0.49751,,0.88439,35.4,,8.60951,0.2924,3.94737,,0.78535,0.0,0.0,,,273.0,,0.16955,0.17759,131.0,,,0.555,,2.2978,89.3,-0.4
1983-11-01,,,,,,,,0.29762,0.49505,,0.8487,45.1,,,4.08163,1.89873,,0.44214,0.0,0.0,,,355.0,,0.14175,0.2328,-48.0,,,0.2806,,,91.1,-0.3
1983-12-01,,,,,,,,0.29674,0.29557,,0.88139,41.0,,,-5.43417,20.03106,,0.50573,0.0,0.0,,,355.0,,0.05493,0.07458,-41.0,,,0.3188,,,94.2,-0.2
1984-01-01,11.37376,,,,,,,0.69034,0.68762,,0.43598,47.0,,8.05144,12.38152,-10.60802,,1.97909,0.0,0.0,,,443.0,,0.43498,0.33216,189.0,,,1.4589,,2.67387,100.1,-0.3
1984-02-01,,,,,,,,0.48972,0.29268,,0.57252,25.8,,,19.13548,0.72359,,0.46702,0.0,0.0,,,484.0,,0.67278,0.63029,171.0,,,0.2688,,,97.4,-0.2
1984-03-01,,,,,,,,0.2924,0.38911,,0.64233,35.0,,,-26.41593,-7.9023,,0.46822,0.0,0.0,,,272.0,,0.32788,0.3796,-262.0,,,0.257,,,101.0,0.0
1984-04-01,6.68817,,,,,,,0.38873,0.4845,,0.67369,36.9,,7.09223,11.30487,-0.31201,,0.59311,0.0,0.0,,,363.0,,0.38092,0.47061,51.0,,,0.3454,,1.98719,96.1,-0.1
1984-05-01,,,,,,,,0.19361,0.38573,,0.14256,31.7,,,-4.15991,-3.75587,,0.53593,0.0,0.0,,,306.0,,0.12649,0.23211,-35.0,,,0.288,,,98.1,-0.3
1984-06-01,,,,,,,,0.19324,0.38425,,0.65818,27.7,,,3.88952,2.43902,,0.35643,0.0,0.0,,,381.0,,0.17811,0.23575,73.0,,,0.1316,,,95.5,-0.2
1984-07-01,4.30086,,,,,,,0.38573,0.47847,,0.12146,1.4,,3.91216,-6.02279,-1.74603,,0.2782,0.0,0.0,,,310.0,,0.35765,0.43084,-209.0,,,0.0589,,4.20635,96.6,0.3
1984-08-01,,,,,,,,0.28818,0.38095,,0.67967,23.7,,,-8.42956,-8.40065,,0.12045,0.0,0.0,,,243.0,,0.30694,0.32951,-75.0,,,-0.0772,,,99.1,0.0
1984-09-01,,,,,,,,0.28736,0.37951,,0.71305,22.3,,,7.06179,16.75485,,-0.27966,0.0,0.0,,,312.0,,0.13554,0.15285,-7.0,,,-0.4078,,,100.9,-0.2
1984-10-01,4.47529,,,,,,,0.38204,0.37807,,-0.36875,15.4,,3.32373,-6.36042,3.77644,,-0.04542,0.0,0.0,,,285.0,,0.23585,0.22481,-33.0,,,-0.2245,,2.78588,96.3,0.1
1984-11-01,,,,,,,,0.19029,0.18832,,0.43591,2.7,,,6.22642,-13.10044,,0.33411,0.0,0.0,,,353.0,,0.14118,0.21196,153.0,,,0.0743,,,95.7,-0.2
1984-12-01,,,,,,,,0.18993,0.37594,,0.61582,2.1,,,-4.55891,0.0,,0.04841,0.0,0.0,,,125.0,,0.28196,0.39632,-17.0,,,-0.1588,,,92.9,0.1
1985-01-01,3.40491,,,,,,,0.18957,0.2809,,-0.02767,5.5,,3.93262,6.14144,8.0402,,-0.04875,0.0,0.0,,,265.0,,0.49917,0.56043,34.0,,,-0.24,,3.83324,96.0,0.0
1985-02-01,,,,,,,,0.56764,0.56022,,-0.91833,10.9,,,-4.61718,5.73643,,0.30751,0.0,0.0,,,131.0,,0.46426,0.51866,2.0,,,0.0422,,,93.7,-0.1
